/m/01f7jt	/film/film/cinematography	/m/0f3zf_
/m/01mwsnc	/people/person/profession	/m/0dz3r
/m/0jm_	/film/film_subject/films	/m/023gxx
/m/02qhqz4	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/01t94_1	/people/person/religion	/m/03_gx
/m/0661ql3	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0345h
/m/0gr42	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0bdjd
/m/066yfh	/people/person/profession	/m/015h31
/m/03m6t5	/film/actor/film./film/performance/film	/m/0b6m5fy
/m/020fcn	/film/film/genre	/m/03k9fj
/m/09nzn6	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02_j1w
/m/018phr	/people/person/profession	/m/0nbcg
/m/04gvyp	/dataworld/gardening_hint/split_to	/m/01cx_
/m/04vcdj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03xpsrx
/m/0fm3kw	/award/award_category/nominees./award/award_nomination/nominated_for	/m/04nl83
/m/02k6rq	/award/award_winner/awards_won./award/award_honor/award_winner	/m/015rkw
/m/02dq8f	/education/educational_institution/students_graduates./education/education/student	/m/076689
/m/01hjy5	/education/educational_institution/colors	/m/083jv
/m/021npv	/film/actor/film./film/performance/film	/m/01718w
/m/0gjc4d3	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ylj
/m/01l69g	/base/aareas/schema/administrative_area/administrative_parent	/m/03rk0
/m/0fhxv	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f5qb
/m/07fzq3	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/034xyf
/m/09blyk	/media_common/netflix_genre/titles	/m/06gjk9
/m/0xhtw	/music/genre/artists	/m/0jn38
/m/04dn09n	/award/award_category/nominees./award/award_nomination/nominated_for	/m/09cr8
/m/02645b	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05pq9
/m/0dgrmp	/sports/sports_position/players./sports/sports_team_roster/team	/m/031zm1
/m/06b3g4	/people/person/profession	/m/0np9r
/m/02mxbd	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/03prz_
/m/0ddfph	/people/person/nationality	/m/03rk0
/m/016t00	/people/person/profession	/m/016z4k
/m/03_gz8	/film/film/music	/m/01gg59
/m/019mdt	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/0fkhz	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/05b49tt	/film/film_set_designer/film_sets_designed	/m/01zfzb
/m/01vsnff	/music/artist/track_contributions./music/track_contribution/role	/m/02fsn
/m/01j8wk	/film/film/produced_by	/m/04pqqb
/m/01fxg8	/education/educational_institution/school_type	/m/052q4j
/m/06dv3	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09qv_s
/m/03t1s	/location/administrative_division/country	/m/07ssc
